"","Time","Area","Value","Metric","Type"
"1070","2014K2"," Byen København",0,"Index","Vacation house"
"1071","2014K2"," Københavns omegn",0,"Index","Vacation house"
"1072","2014K2"," Nordsjælland",70.1,"Index","Vacation house"
"1073","2014K2"," Bornholm",112.2,"Index","Vacation house"
"1074","2014K2"," Østsjælland",55.3,"Index","Vacation house"
"1075","2014K2"," Vest- og Sydsjælland",73.7,"Index","Vacation house"
"1076","2014K2"," Fyn",96.3,"Index","Vacation house"
"1077","2014K2"," Sydjylland",93.6,"Index","Vacation house"
"1078","2014K2"," Østjylland",89.2,"Index","Vacation house"
"1079","2014K2"," Vestjylland",93.2,"Index","Vacation house"
"1080","2014K2"," Nordjylland",84.3,"Index","Vacation house"
"1081","2014K3","Hele landet",79.3,"Index","Vacation house"
"1082","2014K3"," Byen København",0,"Index","Vacation house"
"1083","2014K3"," Københavns omegn",0,"Index","Vacation house"
"1084","2014K3"," Nordsjælland",72.3,"Index","Vacation house"
"1085","2014K3"," Bornholm",100.5,"Index","Vacation house"
"1086","2014K3"," Østsjælland",64,"Index","Vacation house"
"1087","2014K3"," Vest- og Sydsjælland",73,"Index","Vacation house"
"1088","2014K3"," Fyn",90,"Index","Vacation house"
"1089","2014K3"," Sydjylland",88.7,"Index","Vacation house"
"1090","2014K3"," Østjylland",84.5,"Index","Vacation house"
"1091","2014K3"," Vestjylland",91.3,"Index","Vacation house"
"1092","2014K3"," Nordjylland",81.5,"Index","Vacation house"
"1093","2014K4","Hele landet",79.9,"Index","Vacation house"
"1094","2014K4"," Byen København",0,"Index","Vacation house"
"1095","2014K4"," Københavns omegn",0,"Index","Vacation house"
"1096","2014K4"," Nordsjælland",71.7,"Index","Vacation house"
"1097","2014K4"," Bornholm",98.2,"Index","Vacation house"
"1098","2014K4"," Østsjælland",64.9,"Index","Vacation house"
"1099","2014K4"," Vest- og Sydsjælland",72.3,"Index","Vacation house"
"1100","2014K4"," Fyn",95.4,"Index","Vacation house"
"1101","2014K4"," Sydjylland",94.4,"Index","Vacation house"
"1102","2014K4"," Østjylland",84.9,"Index","Vacation house"
"1103","2014K4"," Vestjylland",92.4,"Index","Vacation house"
"1104","2014K4"," Nordjylland",81.7,"Index","Vacation house"
"1105","2015K1","Hele landet",78.9,"Index","Vacation house"
"1106","2015K1"," Byen København",0,"Index","Vacation house"
"1107","2015K1"," Københavns omegn",0,"Index","Vacation house"
"1108","2015K1"," Nordsjælland",73.5,"Index","Vacation house"
"1109","2015K1"," Bornholm",85.8,"Index","Vacation house"
"1110","2015K1"," Østsjælland",59.2,"Index","Vacation house"
"1111","2015K1"," Vest- og Sydsjælland",71.9,"Index","Vacation house"
"1112","2015K1"," Fyn",86.3,"Index","Vacation house"
"1113","2015K1"," Sydjylland",92.1,"Index","Vacation house"
"1114","2015K1"," Østjylland",81.2,"Index","Vacation house"
"1115","2015K1"," Vestjylland",92.3,"Index","Vacation house"
"1116","2015K1"," Nordjylland",81.4,"Index","Vacation house"
"1117","2015K2","Hele landet",81.1,"Index","Vacation house"
"1118","2015K2"," Byen København",0,"Index","Vacation house"
"1119","2015K2"," Københavns omegn",0,"Index","Vacation house"
"1120","2015K2"," Nordsjælland",76.6,"Index","Vacation house"
"1121","2015K2"," Bornholm",87.4,"Index","Vacation house"
"1122","2015K2"," Østsjælland",55.5,"Index","Vacation house"
"1123","2015K2"," Vest- og Sydsjælland",76.3,"Index","Vacation house"
"1124","2015K2"," Fyn",97.4,"Index","Vacation house"
"1125","2015K2"," Sydjylland",90,"Index","Vacation house"
"1126","2015K2"," Østjylland",81.7,"Index","Vacation house"
"1127","2015K2"," Vestjylland",96.1,"Index","Vacation house"
"1128","2015K2"," Nordjylland",79.2,"Index","Vacation house"
"1129","2015K3","Hele landet",81.2,"Index","Vacation house"
"1130","2015K3"," Byen København",0,"Index","Vacation house"
"1131","2015K3"," Københavns omegn",0,"Index","Vacation house"
"1132","2015K3"," Nordsjælland",77.8,"Index","Vacation house"
"1133","2015K3"," Bornholm",87.5,"Index","Vacation house"
"1134","2015K3"," Østsjælland",61.2,"Index","Vacation house"
"1135","2015K3"," Vest- og Sydsjælland",76.2,"Index","Vacation house"
"1136","2015K3"," Fyn",92,"Index","Vacation house"
"1137","2015K3"," Sydjylland",93,"Index","Vacation house"
"1138","2015K3"," Østjylland",82.2,"Index","Vacation house"
"1139","2015K3"," Vestjylland",90.7,"Index","Vacation house"
"1140","2015K3"," Nordjylland",77.4,"Index","Vacation house"
"1141","2015K4","Hele landet",78.3,"Index","Vacation house"
"1142","2015K4"," Byen København",0,"Index","Vacation house"
"1143","2015K4"," Københavns omegn",0,"Index","Vacation house"
"1144","2015K4"," Nordsjælland",70.4,"Index","Vacation house"
"1145","2015K4"," Bornholm",103.6,"Index","Vacation house"
"1146","2015K4"," Østsjælland",62.3,"Index","Vacation house"
"1147","2015K4"," Vest- og Sydsjælland",72,"Index","Vacation house"
"1148","2015K4"," Fyn",89,"Index","Vacation house"
"1149","2015K4"," Sydjylland",87.8,"Index","Vacation house"
"1150","2015K4"," Østjylland",82.9,"Index","Vacation house"
"1151","2015K4"," Vestjylland",93.5,"Index","Vacation house"
"1152","2015K4"," Nordjylland",80.1,"Index","Vacation house"
"1153","2016K1","Hele landet",79.1,"Index","Vacation house"
"1154","2016K1"," Byen København",0,"Index","Vacation house"
"1155","2016K1"," Københavns omegn",0,"Index","Vacation house"
"1156","2016K1"," Nordsjælland",73.9,"Index","Vacation house"
"1157","2016K1"," Bornholm",94.2,"Index","Vacation house"
"1158","2016K1"," Østsjælland",67.2,"Index","Vacation house"
"1159","2016K1"," Vest- og Sydsjælland",76.6,"Index","Vacation house"
"1160","2016K1"," Fyn",93.3,"Index","Vacation house"
"1161","2016K1"," Sydjylland",86,"Index","Vacation house"
"1162","2016K1"," Østjylland",79.6,"Index","Vacation house"
"1163","2016K1"," Vestjylland",86.8,"Index","Vacation house"
"1164","2016K1"," Nordjylland",82.3,"Index","Vacation house"
"1165","2016K2","Hele landet",81.9,"Index","Vacation house"
"1166","2016K2"," Byen København",0,"Index","Vacation house"
"1167","2016K2"," Københavns omegn",0,"Index","Vacation house"
"1168","2016K2"," Nordsjælland",79.2,"Index","Vacation house"
"1169","2016K2"," Bornholm",94.8,"Index","Vacation house"
"1170","2016K2"," Østsjælland",66.8,"Index","Vacation house"
"1171","2016K2"," Vest- og Sydsjælland",76.6,"Index","Vacation house"
"1172","2016K2"," Fyn",94.3,"Index","Vacation house"
"1173","2016K2"," Sydjylland",93.4,"Index","Vacation house"
"1174","2016K2"," Østjylland",86.5,"Index","Vacation house"
"1175","2016K2"," Vestjylland",89.4,"Index","Vacation house"
"1176","2016K2"," Nordjylland",76.6,"Index","Vacation house"
"1177","2016K3","Hele landet",83.4,"Index","Vacation house"
"1178","2016K3"," Byen København",0,"Index","Vacation house"
"1179","2016K3"," Københavns omegn",0,"Index","Vacation house"
"1180","2016K3"," Nordsjælland",80.3,"Index","Vacation house"
"1181","2016K3"," Bornholm",94.3,"Index","Vacation house"
"1182","2016K3"," Østsjælland",69.5,"Index","Vacation house"
"1183","2016K3"," Vest- og Sydsjælland",78.6,"Index","Vacation house"
"1184","2016K3"," Fyn",90,"Index","Vacation house"
"1185","2016K3"," Sydjylland",93,"Index","Vacation house"
"1186","2016K3"," Østjylland",85,"Index","Vacation house"
"1187","2016K3"," Vestjylland",89,"Index","Vacation house"
"1188","2016K3"," Nordjylland",83.7,"Index","Vacation house"
"1189","2016K4","Hele landet",82.4,"Index","Vacation house"
"1190","2016K4"," Byen København",0,"Index","Vacation house"
"1191","2016K4"," Københavns omegn",0,"Index","Vacation house"
"1192","2016K4"," Nordsjælland",81.1,"Index","Vacation house"
"1193","2016K4"," Bornholm",100.9,"Index","Vacation house"
"1194","2016K4"," Østsjælland",63.7,"Index","Vacation house"
"1195","2016K4"," Vest- og Sydsjælland",78,"Index","Vacation house"
"1196","2016K4"," Fyn",94.5,"Index","Vacation house"
"1197","2016K4"," Sydjylland",95.1,"Index","Vacation house"
"1198","2016K4"," Østjylland",85.2,"Index","Vacation house"
"1199","2016K4"," Vestjylland",90.3,"Index","Vacation house"
"1200","2016K4"," Nordjylland",77.7,"Index","Vacation house"
"1201","2017K1","Hele landet",83.3,"Index","Vacation house"
"1202","2017K1"," Byen København",0,"Index","Vacation house"
"1203","2017K1"," Københavns omegn",0,"Index","Vacation house"
"1204","2017K1"," Nordsjælland",84.1,"Index","Vacation house"
"1205","2017K1"," Bornholm",94.4,"Index","Vacation house"
"1206","2017K1"," Østsjælland",66,"Index","Vacation house"
"1207","2017K1"," Vest- og Sydsjælland",76.1,"Index","Vacation house"
"1208","2017K1"," Fyn",92.1,"Index","Vacation house"
"1209","2017K1"," Sydjylland",93.6,"Index","Vacation house"
"1210","2017K1"," Østjylland",84.1,"Index","Vacation house"
"1211","2017K1"," Vestjylland",92.9,"Index","Vacation house"
"1212","2017K1"," Nordjylland",79.8,"Index","Vacation house"
"1213","2017K2","Hele landet",86,"Index","Vacation house"
"1214","2017K2"," Byen København",0,"Index","Vacation house"
"1215","2017K2"," Københavns omegn",0,"Index","Vacation house"
"1216","2017K2"," Nordsjælland",85.8,"Index","Vacation house"
"1217","2017K2"," Bornholm",101.9,"Index","Vacation house"
"1218","2017K2"," Østsjælland",72.1,"Index","Vacation house"
"1219","2017K2"," Vest- og Sydsjælland",81.1,"Index","Vacation house"
"1220","2017K2"," Fyn",95.6,"Index","Vacation house"
"1221","2017K2"," Sydjylland",95.9,"Index","Vacation house"
"1222","2017K2"," Østjylland",86.8,"Index","Vacation house"
"1223","2017K2"," Vestjylland",93.3,"Index","Vacation house"
"1224","2017K2"," Nordjylland",82.3,"Index","Vacation house"
"1225","2017K3","Hele landet",86.6,"Index","Vacation house"
"1226","2017K3"," Byen København",0,"Index","Vacation house"
"1227","2017K3"," Københavns omegn",0,"Index","Vacation house"
"1228","2017K3"," Nordsjælland",86.2,"Index","Vacation house"
"1229","2017K3"," Bornholm",113.1,"Index","Vacation house"
"1230","2017K3"," Østsjælland",69.7,"Index","Vacation house"
"1231","2017K3"," Vest- og Sydsjælland",81.1,"Index","Vacation house"
"1232","2017K3"," Fyn",98.7,"Index","Vacation house"
"1233","2017K3"," Sydjylland",95.4,"Index","Vacation house"
"1234","2017K3"," Østjylland",88.4,"Index","Vacation house"
"1235","2017K3"," Vestjylland",92,"Index","Vacation house"
"1236","2017K3"," Nordjylland",82.4,"Index","Vacation house"
"1237","2017K4","Hele landet",83.9,"Index","Vacation house"
"1238","2017K4"," Byen København",0,"Index","Vacation house"
"1239","2017K4"," Københavns omegn",0,"Index","Vacation house"
"1240","2017K4"," Nordsjælland",82.1,"Index","Vacation house"
"1241","2017K4"," Bornholm",93.9,"Index","Vacation house"
"1242","2017K4"," Østsjælland",73,"Index","Vacation house"
"1243","2017K4"," Vest- og Sydsjælland",79.8,"Index","Vacation house"
"1244","2017K4"," Fyn",94.6,"Index","Vacation house"
"1245","2017K4"," Sydjylland",91.8,"Index","Vacation house"
"1246","2017K4"," Østjylland",87.5,"Index","Vacation house"
"1247","2017K4"," Vestjylland",93.5,"Index","Vacation house"
"1248","2017K4"," Nordjylland",82.1,"Index","Vacation house"
"1249","2018K1","Hele landet",85.9,"Index","Vacation house"
"1250","2018K1"," Byen København",0,"Index","Vacation house"
"1251","2018K1"," Københavns omegn",0,"Index","Vacation house"
"1252","2018K1"," Nordsjælland",83.1,"Index","Vacation house"
"1253","2018K1"," Bornholm",98.9,"Index","Vacation house"
"1254","2018K1"," Østsjælland",77.2,"Index","Vacation house"
"1255","2018K1"," Vest- og Sydsjælland",81.3,"Index","Vacation house"
"1256","2018K1"," Fyn",93.8,"Index","Vacation house"
"1257","2018K1"," Sydjylland",97.1,"Index","Vacation house"
"1258","2018K1"," Østjylland",90.3,"Index","Vacation house"
"1259","2018K1"," Vestjylland",95.4,"Index","Vacation house"
"1260","2018K1"," Nordjylland",81.6,"Index","Vacation house"
"1261","2018K2","Hele landet",90.5,"Index","Vacation house"
"1262","2018K2"," Byen København",0,"Index","Vacation house"
"1263","2018K2"," Københavns omegn",0,"Index","Vacation house"
"1264","2018K2"," Nordsjælland",91.7,"Index","Vacation house"
"1265","2018K2"," Bornholm",117.3,"Index","Vacation house"
"1266","2018K2"," Østsjælland",77.7,"Index","Vacation house"
"1267","2018K2"," Vest- og Sydsjælland",84.9,"Index","Vacation house"
"1268","2018K2"," Fyn",100.8,"Index","Vacation house"
"1269","2018K2"," Sydjylland",102.6,"Index","Vacation house"
"1270","2018K2"," Østjylland",90.8,"Index","Vacation house"
"1271","2018K2"," Vestjylland",96.5,"Index","Vacation house"
"1272","2018K2"," Nordjylland",85.3,"Index","Vacation house"
"1273","2018K3","Hele landet",90.8,"Index","Vacation house"
"1274","2018K3"," Byen København",0,"Index","Vacation house"
"1275","2018K3"," Københavns omegn",0,"Index","Vacation house"
"1276","2018K3"," Nordsjælland",91.3,"Index","Vacation house"
"1277","2018K3"," Bornholm",116.8,"Index","Vacation house"
"1278","2018K3"," Østsjælland",79.4,"Index","Vacation house"
"1279","2018K3"," Vest- og Sydsjælland",85,"Index","Vacation house"
"1280","2018K3"," Fyn",102.7,"Index","Vacation house"
"1281","2018K3"," Sydjylland",101.3,"Index","Vacation house"
"1282","2018K3"," Østjylland",95,"Index","Vacation house"
"1283","2018K3"," Vestjylland",97,"Index","Vacation house"
"1284","2018K3"," Nordjylland",83.3,"Index","Vacation house"
"1285","2018K4","Hele landet",87.9,"Index","Vacation house"
"1286","2018K4"," Byen København",0,"Index","Vacation house"
"1287","2018K4"," Københavns omegn",0,"Index","Vacation house"
"1288","2018K4"," Nordsjælland",87.6,"Index","Vacation house"
"1289","2018K4"," Bornholm",124.6,"Index","Vacation house"
"1290","2018K4"," Østsjælland",86,"Index","Vacation house"
"1291","2018K4"," Vest- og Sydsjælland",82.2,"Index","Vacation house"
"1292","2018K4"," Fyn",95.9,"Index","Vacation house"
"1293","2018K4"," Sydjylland",95.4,"Index","Vacation house"
"1294","2018K4"," Østjylland",92.6,"Index","Vacation house"
"1295","2018K4"," Vestjylland",95.1,"Index","Vacation house"
"1296","2018K4"," Nordjylland",82.7,"Index","Vacation house"
"1297","2019K1","Hele landet",88.5,"Index","Vacation house"
"1298","2019K1"," Byen København",0,"Index","Vacation house"
"1299","2019K1"," Københavns omegn",0,"Index","Vacation house"
"1300","2019K1"," Nordsjælland",89.2,"Index","Vacation house"
"1301","2019K1"," Bornholm",120.6,"Index","Vacation house"
"1302","2019K1"," Østsjælland",77.7,"Index","Vacation house"
"1303","2019K1"," Vest- og Sydsjælland",84.2,"Index","Vacation house"
"1304","2019K1"," Fyn",103.8,"Index","Vacation house"
"1305","2019K1"," Sydjylland",97.3,"Index","Vacation house"
"1306","2019K1"," Østjylland",91.4,"Index","Vacation house"
"1307","2019K1"," Vestjylland",95.9,"Index","Vacation house"
"1308","2019K1"," Nordjylland",82.9,"Index","Vacation house"
"1309","2019K2","Hele landet",93.6,"Index","Vacation house"
"1310","2019K2"," Byen København",0,"Index","Vacation house"
"1311","2019K2"," Københavns omegn",0,"Index","Vacation house"
"1312","2019K2"," Nordsjælland",99.3,"Index","Vacation house"
"1313","2019K2"," Bornholm",120.3,"Index","Vacation house"
"1314","2019K2"," Østsjælland",78.7,"Index","Vacation house"
"1315","2019K2"," Vest- og Sydsjælland",89.3,"Index","Vacation house"
"1316","2019K2"," Fyn",104.3,"Index","Vacation house"
"1317","2019K2"," Sydjylland",99.8,"Index","Vacation house"
"1318","2019K2"," Østjylland",94.6,"Index","Vacation house"
"1319","2019K2"," Vestjylland",96.5,"Index","Vacation house"
"1320","2019K2"," Nordjylland",88.4,"Index","Vacation house"
"1321","2019K3","Hele landet",92.4,"Index","Vacation house"
"1322","2019K3"," Byen København",0,"Index","Vacation house"
"1323","2019K3"," Københavns omegn",0,"Index","Vacation house"
"1324","2019K3"," Nordsjælland",93.6,"Index","Vacation house"
"1325","2019K3"," Bornholm",114.8,"Index","Vacation house"
"1326","2019K3"," Østsjælland",82.2,"Index","Vacation house"
"1327","2019K3"," Vest- og Sydsjælland",89.4,"Index","Vacation house"
"1328","2019K3"," Fyn",110.9,"Index","Vacation house"
"1329","2019K3"," Sydjylland",102,"Index","Vacation house"
"1330","2019K3"," Østjylland",93.8,"Index","Vacation house"
"1331","2019K3"," Vestjylland",97.4,"Index","Vacation house"
"1332","2019K3"," Nordjylland",87,"Index","Vacation house"
"1333","2019K4","Hele landet",90.5,"Index","Vacation house"
"1334","2019K4"," Byen København",0,"Index","Vacation house"
"1335","2019K4"," Københavns omegn",0,"Index","Vacation house"
"1336","2019K4"," Nordsjælland",89.6,"Index","Vacation house"
"1337","2019K4"," Bornholm",117.6,"Index","Vacation house"
"1338","2019K4"," Østsjælland",76.7,"Index","Vacation house"
"1339","2019K4"," Vest- og Sydsjælland",87.2,"Index","Vacation house"
"1340","2019K4"," Fyn",98.4,"Index","Vacation house"
"1341","2019K4"," Sydjylland",101.6,"Index","Vacation house"
"1342","2019K4"," Østjylland",94.4,"Index","Vacation house"
"1343","2019K4"," Vestjylland",99.3,"Index","Vacation house"
"1344","2019K4"," Nordjylland",86.4,"Index","Vacation house"
"1345","2020K1","Hele landet",92.1,"Index","Vacation house"
"1346","2020K1"," Byen København",0,"Index","Vacation house"
"1347","2020K1"," Københavns omegn",0,"Index","Vacation house"
"1348","2020K1"," Nordsjælland",90,"Index","Vacation house"
"1349","2020K1"," Bornholm",121.6,"Index","Vacation house"
"1350","2020K1"," Østsjælland",75.1,"Index","Vacation house"
"1351","2020K1"," Vest- og Sydsjælland",89.8,"Index","Vacation house"
"1352","2020K1"," Fyn",100.8,"Index","Vacation house"
"1353","2020K1"," Sydjylland",101.3,"Index","Vacation house"
"1354","2020K1"," Østjylland",97.2,"Index","Vacation house"
"1355","2020K1"," Vestjylland",100.4,"Index","Vacation house"
"1356","2020K1"," Nordjylland",88.9,"Index","Vacation house"
"1357","2020K2","Hele landet",97.8,"Index","Vacation house"
"1358","2020K2"," Byen København",0,"Index","Vacation house"
"1359","2020K2"," Københavns omegn",0,"Index","Vacation house"
"1360","2020K2"," Nordsjælland",103.2,"Index","Vacation house"
"1361","2020K2"," Bornholm",135.8,"Index","Vacation house"
"1362","2020K2"," Østsjælland",89.6,"Index","Vacation house"
"1363","2020K2"," Vest- og Sydsjælland",95.6,"Index","Vacation house"
"1364","2020K2"," Fyn",107.4,"Index","Vacation house"
"1365","2020K2"," Sydjylland",107.7,"Index","Vacation house"
"1366","2020K2"," Østjylland",97.2,"Index","Vacation house"
"1367","2020K2"," Vestjylland",101.2,"Index","Vacation house"
"1368","2020K2"," Nordjylland",89.5,"Index","Vacation house"
"1369","2020K3","Hele landet",101.3,"Index","Vacation house"
"1370","2020K3"," Byen København",0,"Index","Vacation house"
"1371","2020K3"," Københavns omegn",0,"Index","Vacation house"
"1372","2020K3"," Nordsjælland",105.7,"Index","Vacation house"
"1373","2020K3"," Bornholm",137.9,"Index","Vacation house"
"1374","2020K3"," Østsjælland",80.5,"Index","Vacation house"
"1375","2020K3"," Vest- og Sydsjælland",101.1,"Index","Vacation house"
"1376","2020K3"," Fyn",112.4,"Index","Vacation house"
"1377","2020K3"," Sydjylland",111,"Index","Vacation house"
"1378","2020K3"," Østjylland",101.9,"Index","Vacation house"
"1379","2020K3"," Vestjylland",107.3,"Index","Vacation house"
"1380","2020K3"," Nordjylland",93.1,"Index","Vacation house"
"1381","2020K4","Hele landet",103.8,"Index","Vacation house"
"1382","2020K4"," Byen København",0,"Index","Vacation house"
"1383","2020K4"," Københavns omegn",0,"Index","Vacation house"
"1384","2020K4"," Nordsjælland",109,"Index","Vacation house"
"1385","2020K4"," Bornholm",144.8,"Index","Vacation house"
"1386","2020K4"," Østsjælland",82.5,"Index","Vacation house"
"1387","2020K4"," Vest- og Sydsjælland",103.3,"Index","Vacation house"
"1388","2020K4"," Fyn",115.4,"Index","Vacation house"
"1389","2020K4"," Sydjylland",113.5,"Index","Vacation house"
"1390","2020K4"," Østjylland",103.2,"Index","Vacation house"
"1391","2020K4"," Vestjylland",106.8,"Index","Vacation house"
"1392","2020K4"," Nordjylland",96.1,"Index","Vacation house"
"1393","2021K1","Hele landet",108,"Index","Vacation house"
"1394","2021K1"," Byen København",0,"Index","Vacation house"
"1395","2021K1"," Københavns omegn",0,"Index","Vacation house"
"1396","2021K1"," Nordsjælland",115.8,"Index","Vacation house"
"1397","2021K1"," Bornholm",140.2,"Index","Vacation house"
"1398","2021K1"," Østsjælland",91.9,"Index","Vacation house"
"1399","2021K1"," Vest- og Sydsjælland",113.6,"Index","Vacation house"
"1400","2021K1"," Fyn",121.3,"Index","Vacation house"
"1401","2021K1"," Sydjylland",115.6,"Index","Vacation house"
"1402","2021K1"," Østjylland",108.8,"Index","Vacation house"
"1403","2021K1"," Vestjylland",116,"Index","Vacation house"
"1404","2021K1"," Nordjylland",98.2,"Index","Vacation house"
"1405","2021K2","Hele landet",116.5,"Index","Vacation house"
"1406","2021K2"," Byen København",0,"Index","Vacation house"
"1407","2021K2"," Københavns omegn",0,"Index","Vacation house"
"1408","2021K2"," Nordsjælland",122.4,"Index","Vacation house"
"1409","2021K2"," Bornholm",164.1,"Index","Vacation house"
"1410","2021K2"," Østsjælland",102.6,"Index","Vacation house"
"1411","2021K2"," Vest- og Sydsjælland",120,"Index","Vacation house"
"1412","2021K2"," Fyn",128.4,"Index","Vacation house"
"1413","2021K2"," Sydjylland",124.9,"Index","Vacation house"
"1414","2021K2"," Østjylland",120.6,"Index","Vacation house"
"1415","2021K2"," Vestjylland",121.7,"Index","Vacation house"
"1416","2021K2"," Nordjylland",105.5,"Index","Vacation house"
"1417","2021K3","Hele landet",117.2,"Index","Vacation house"
"1418","2021K3"," Byen København",0,"Index","Vacation house"
"1419","2021K3"," Københavns omegn",0,"Index","Vacation house"
"1420","2021K3"," Nordsjælland",120.9,"Index","Vacation house"
"1421","2021K3"," Bornholm",158.1,"Index","Vacation house"
"1422","2021K3"," Østsjælland",103.3,"Index","Vacation house"
"1423","2021K3"," Vest- og Sydsjælland",121.3,"Index","Vacation house"
"1424","2021K3"," Fyn",127.1,"Index","Vacation house"
"1425","2021K3"," Sydjylland",123.8,"Index","Vacation house"
"1426","2021K3"," Østjylland",123.1,"Index","Vacation house"
"1427","2021K3"," Vestjylland",118.7,"Index","Vacation house"
"1428","2021K3"," Nordjylland",104.3,"Index","Vacation house"
"1429","2021K4","Hele landet",115.7,"Index","Vacation house"
"1430","2021K4"," Byen København",0,"Index","Vacation house"
"1431","2021K4"," Københavns omegn",0,"Index","Vacation house"
"1432","2021K4"," Nordsjælland",119.9,"Index","Vacation house"
"1433","2021K4"," Bornholm",148.7,"Index","Vacation house"
"1434","2021K4"," Østsjælland",98.3,"Index","Vacation house"
"1435","2021K4"," Vest- og Sydsjælland",123,"Index","Vacation house"
"1436","2021K4"," Fyn",131.7,"Index","Vacation house"
"1437","2021K4"," Sydjylland",122.8,"Index","Vacation house"
"1438","2021K4"," Østjylland",112.7,"Index","Vacation house"
"1439","2021K4"," Vestjylland",116.5,"Index","Vacation house"
"1440","2021K4"," Nordjylland",107.3,"Index","Vacation house"
"1441","2022K1","Hele landet",117.6,"Index","Vacation house"
"1442","2022K1"," Byen København",0,"Index","Vacation house"
"1443","2022K1"," Københavns omegn",0,"Index","Vacation house"
"1444","2022K1"," Nordsjælland",119.2,"Index","Vacation house"
"1445","2022K1"," Bornholm",161.2,"Index","Vacation house"
"1446","2022K1"," Østsjælland",100.9,"Index","Vacation house"
"1447","2022K1"," Vest- og Sydsjælland",125.1,"Index","Vacation house"
"1448","2022K1"," Fyn",132.3,"Index","Vacation house"
"1449","2022K1"," Sydjylland",122.2,"Index","Vacation house"
"1450","2022K1"," Østjylland",125.6,"Index","Vacation house"
"1451","2022K1"," Vestjylland",124.1,"Index","Vacation house"
"1452","2022K1"," Nordjylland",106.8,"Index","Vacation house"
"1453","2022K2","Hele landet",121.9,"Index","Vacation house"
"1454","2022K2"," Byen København",0,"Index","Vacation house"
"1455","2022K2"," Københavns omegn",0,"Index","Vacation house"
"1456","2022K2"," Nordsjælland",127.2,"Index","Vacation house"
"1457","2022K2"," Bornholm",166.2,"Index","Vacation house"
"1458","2022K2"," Østsjælland",98.7,"Index","Vacation house"
"1459","2022K2"," Vest- og Sydsjælland",124.4,"Index","Vacation house"
"1460","2022K2"," Fyn",133,"Index","Vacation house"
"1461","2022K2"," Sydjylland",130.6,"Index","Vacation house"
"1462","2022K2"," Østjylland",124.4,"Index","Vacation house"
"1463","2022K2"," Vestjylland",124.6,"Index","Vacation house"
"1464","2022K2"," Nordjylland",111.8,"Index","Vacation house"
"1465","2022K3","Hele landet",121.4,"Index","Vacation house"
"1466","2022K3"," Byen København",0,"Index","Vacation house"
"1467","2022K3"," Københavns omegn",0,"Index","Vacation house"
"1468","2022K3"," Nordsjælland",122.5,"Index","Vacation house"
"1469","2022K3"," Bornholm",152.4,"Index","Vacation house"
"1470","2022K3"," Østsjælland",105.8,"Index","Vacation house"
"1471","2022K3"," Vest- og Sydsjælland",124.7,"Index","Vacation house"
"1472","2022K3"," Fyn",132,"Index","Vacation house"
"1473","2022K3"," Sydjylland",128.8,"Index","Vacation house"
"1474","2022K3"," Østjylland",125.5,"Index","Vacation house"
"1475","2022K3"," Vestjylland",127.3,"Index","Vacation house"
"1476","2022K3"," Nordjylland",113.7,"Index","Vacation house"
"1477","2022K4","Hele landet",116.7,"Index","Vacation house"
"1478","2022K4"," Byen København",0,"Index","Vacation house"
"1479","2022K4"," Københavns omegn",0,"Index","Vacation house"
"1480","2022K4"," Nordsjælland",110,"Index","Vacation house"
"1481","2022K4"," Bornholm",173.1,"Index","Vacation house"
"1482","2022K4"," Østsjælland",104.4,"Index","Vacation house"
"1483","2022K4"," Vest- og Sydsjælland",119.6,"Index","Vacation house"
"1484","2022K4"," Fyn",116.9,"Index","Vacation house"
"1485","2022K4"," Sydjylland",134.2,"Index","Vacation house"
"1486","2022K4"," Østjylland",126.3,"Index","Vacation house"
"1487","2022K4"," Vestjylland",113.2,"Index","Vacation house"
"1488","2022K4"," Nordjylland",112.4,"Index","Vacation house"
"1489","2023K1","Hele landet",116.8,"Index","Vacation house"
"1490","2023K1"," Byen København",0,"Index","Vacation house"
"1491","2023K1"," Københavns omegn",0,"Index","Vacation house"
"1492","2023K1"," Nordsjælland",114,"Index","Vacation house"
"1493","2023K1"," Bornholm",167.8,"Index","Vacation house"
"1494","2023K1"," Østsjælland",106.2,"Index","Vacation house"
"1495","2023K1"," Vest- og Sydsjælland",115.6,"Index","Vacation house"
"1496","2023K1"," Fyn",137.8,"Index","Vacation house"
"1497","2023K1"," Sydjylland",132,"Index","Vacation house"
"1498","2023K1"," Østjylland",125,"Index","Vacation house"
"1499","2023K1"," Vestjylland",119.3,"Index","Vacation house"
"1500","2023K1"," Nordjylland",109.2,"Index","Vacation house"
"1501","1992K1","Hele landet",0,"Pct_q","Vacation house"
"1502","1992K1"," Byen København",0,"Pct_q","Vacation house"
"1503","1992K1"," Københavns omegn",0,"Pct_q","Vacation house"
"1504","1992K1"," Nordsjælland",0,"Pct_q","Vacation house"
"1505","1992K1"," Bornholm",0,"Pct_q","Vacation house"
"1506","1992K1"," Østsjælland",0,"Pct_q","Vacation house"
"1507","1992K1"," Vest- og Sydsjælland",0,"Pct_q","Vacation house"
"1508","1992K1"," Fyn",0,"Pct_q","Vacation house"
"1509","1992K1"," Sydjylland",0,"Pct_q","Vacation house"
"1510","1992K1"," Østjylland",0,"Pct_q","Vacation house"
"1511","1992K1"," Vestjylland",0,"Pct_q","Vacation house"
"1512","1992K1"," Nordjylland",0,"Pct_q","Vacation house"
