"Time","Area","Value","Metric","Category"
"2000K1"," Fyn","6.5","Pct_q","Vacation house"
"2000K1"," Sydjylland","1.0","Pct_q","Vacation house"
"2000K1"," Østjylland","2.7","Pct_q","Vacation house"
"2000K1"," Vestjylland","0.0","Pct_q","Vacation house"
"2000K1"," Nordjylland","3.4","Pct_q","Vacation house"
"2000K2","Hele landet","5.2","Pct_q","Vacation house"
"2000K2"," Byen København","0.0","Pct_q","Vacation house"
"2000K2"," Københavns omegn","0.0","Pct_q","Vacation house"
"2000K2"," Nordsjælland","3.8","Pct_q","Vacation house"
"2000K2"," Bornholm","0.0","Pct_q","Vacation house"
"2000K2"," Østsjælland","-0.6","Pct_q","Vacation house"
"2000K2"," Vest- og Sydsjælland","9.6","Pct_q","Vacation house"
"2000K2"," Fyn","7.9","Pct_q","Vacation house"
"2000K2"," Sydjylland","3.8","Pct_q","Vacation house"
"2000K2"," Østjylland","1.8","Pct_q","Vacation house"
"2000K2"," Vestjylland","4.8","Pct_q","Vacation house"
"2000K2"," Nordjylland","4.3","Pct_q","Vacation house"
"2000K3","Hele landet","4.9","Pct_q","Vacation house"
"2000K3"," Byen København","0.0","Pct_q","Vacation house"
"2000K3"," Københavns omegn","0.0","Pct_q","Vacation house"
"2000K3"," Nordsjælland","7.0","Pct_q","Vacation house"
"2000K3"," Bornholm","0.0","Pct_q","Vacation house"
"2000K3"," Østsjælland","11.7","Pct_q","Vacation house"
"2000K3"," Vest- og Sydsjælland","6.6","Pct_q","Vacation house"
"2000K3"," Fyn","-2.8","Pct_q","Vacation house"
"2000K3"," Sydjylland","0.4","Pct_q","Vacation house"
"2000K3"," Østjylland","7.6","Pct_q","Vacation house"
"2000K3"," Vestjylland","2.7","Pct_q","Vacation house"
"2000K3"," Nordjylland","2.5","Pct_q","Vacation house"
"2000K4","Hele landet","-2.3","Pct_q","Vacation house"
"2000K4"," Byen København","0.0","Pct_q","Vacation house"
"2000K4"," Københavns omegn","0.0","Pct_q","Vacation house"
"2000K4"," Nordsjælland","-3.1","Pct_q","Vacation house"
"2000K4"," Bornholm","0.0","Pct_q","Vacation house"
"2000K4"," Østsjælland","-3.6","Pct_q","Vacation house"
"2000K4"," Vest- og Sydsjælland","-3.0","Pct_q","Vacation house"
"2000K4"," Fyn","-0.9","Pct_q","Vacation house"
"2000K4"," Sydjylland","2.9","Pct_q","Vacation house"
"2000K4"," Østjylland","-2.0","Pct_q","Vacation house"
"2000K4"," Vestjylland","-0.2","Pct_q","Vacation house"
"2000K4"," Nordjylland","-5.0","Pct_q","Vacation house"
"2001K1","Hele landet","3.1","Pct_q","Vacation house"
"2001K1"," Byen København","0.0","Pct_q","Vacation house"
"2001K1"," Københavns omegn","0.0","Pct_q","Vacation house"
"2001K1"," Nordsjælland","3.0","Pct_q","Vacation house"
"2001K1"," Bornholm","0.0","Pct_q","Vacation house"
"2001K1"," Østsjælland","22.0","Pct_q","Vacation house"
"2001K1"," Vest- og Sydsjælland","2.6","Pct_q","Vacation house"
"2001K1"," Fyn","-0.3","Pct_q","Vacation house"
"2001K1"," Sydjylland","0.0","Pct_q","Vacation house"
"2001K1"," Østjylland","2.7","Pct_q","Vacation house"
"2001K1"," Vestjylland","1.2","Pct_q","Vacation house"
"2001K1"," Nordjylland","7.2","Pct_q","Vacation house"
